Price,Estimated owners,Positive,Negative,Genres,Owners_clean,Total_reviews,Review_score
0,1,9181,1092,"Action,Adventure",1,10273,0.8937019371167138
0,1,80,6,"Casual,Indie,Simulation",1,86,0.9302325581395349
20,4,133,19,Strategy,4,152,0.875
80,2,109,11,"Action,Indie",2,120,0.9083333333333333
70,1,27,1,Action,1,28,0.9642857142857143
0,1,25,3,"Adventure,Indie",1,28,0.8928571428571429
50,92,2986,407,"RPG,Strategy",92,3393,0.8800471559092249
0,9,4025,1012,"Casual,Free To Play,Indie",9,5037,0.7990867579908676
80,1,10,2,"Casual,Indie,Strategy",1,12,0.8333333333333334
0,1,6,2,"Adventure,Indie,Simulation",1,8,0.75
40,15,664,50,"Casual,Indie",15,714,0.9299719887955182
0,28,2604,138,"Action,Adventure,Indie,RPG",28,2742,0.949671772428884
75,2,1331,123,"Adventure,Casual,Indie,RPG,Simulation",2,1454,0.9154057771664375
0,1,913,222,"Adventure,Indie",1,1135,0.8044052863436123
0,4,376,32,"Casual,Indie,Simulation,Strategy",4,408,0.9215686274509803
75,15,799,111,"Simulation,Strategy",15,910,0.878021978021978
0,36,8120,509,"Adventure,Casual,Indie,Free To Play",36,8629,0.9410128635994901
0,1,28,3,"Adventure,Indie",1,31,0.9032258064516129
0,1,13,8,"Action,Adventure,Casual,Indie,RPG",1,21,0.6190476190476191
0,3,609,120,"Adventure,Indie",3,729,0.8353909465020576
80,2,657,79,"Adventure,Casual",2,736,0.8926630434782609
67,26,2904,1699,Adventure,26,4603,0.6308928959374321
0,15,10433,1620,"Action,Casual,Indie,Strategy",15,12053,0.8655936281423712
30,267,571,802,"Action,Adventure,RPG",267,1373,0.415877640203933
40,31,2106,550,"Action,Adventure",31,2656,0.7929216867469879
25,2,56,1,"Adventure,Indie",2,57,0.9824561403508771
0,1,1227,114,"Action,Adventure",1,1341,0.9149888143176734
50,8,1978,732,"Action,Adventure,Casual,Indie",8,2710,0.7298892988929889
75,1,648,104,"Adventure,Casual,Indie,Strategy",1,752,0.8617021276595744
0,6,20,1,RPG,6,21,0.9523809523809523
0,3,1287,193,"Action,Indie",3,1480,0.8695945945945946
60,10,933,82,"Indie,Simulation,Strategy",10,1015,0.9192118226600985
40,26,31,2,"Casual,Indie,Simulation,Strategy",26,33,0.9393939393939394
90,9,276,75,"Action,Indie",9,351,0.7863247863247863
0,1,106,22,"Casual,Indie,RPG,Simulation,Sports,Strategy",1,128,0.828125
0,2,24,2,"Action,Indie",2,26,0.9230769230769231
70,1,20,10,"Casual,Indie",1,30,0.6666666666666666
0,645,37623,363,"Action,Adventure,Casual,Indie",645,37986,0.9904438477333755
50,3,42,4,"Casual,Indie,RPG,Strategy",3,46,0.9130434782608695
20,10654,67486,10594,"Action,Adventure,Indie,RPG,Early Access",10654,78080,0.8643186475409836
0,2,514,182,"Indie,Racing",2,696,0.7385057471264368
51,1,29,17,"Casual,Indie",1,46,0.6304347826086957
0,1,127,83,Simulation,1,210,0.6047619047619047
20,1,55,4,"Casual,Simulation,Early Access",1,59,0.9322033898305084
30,1518,4752,579,"Adventure,Simulation",1518,5331,0.891389983117614
90,197,5796,4334,"Action,Adventure",197,10130,0.5721618953603159
0,2,5,2,Audio Production,2,7,0.7142857142857143
60,13,413,93,Action,13,506,0.8162055335968379
70,3,681,485,"Action,Adventure",3,1166,0.5840480274442539
75,1,11,22,"Casual,Indie",1,33,0.3333333333333333
60,1,786,85,"Adventure,Casual,Simulation",1,871,0.9024110218140069
0,9,350,36,"Action,Adventure,Indie,RPG",9,386,0.9067357512953368
90,2,30,18,"Adventure,Casual",2,48,0.625
0,13,84,42,"Adventure,Free To Play,Massively Multiplayer,Strategy",13,126,0.6666666666666666
80,1,282,96,"Casual,Indie",1,378,0.746031746031746
80,93,6526,1878,"Action,Adventure,Indie",93,8404,0.776534983341266
49,2,39,20,"Adventure,Indie",2,59,0.6610169491525424
90,1,249,113,"Action,Indie",1,362,0.6878453038674033
30,2,386,318,"Action,Adventure,RPG,Simulation,Strategy",2,704,0.5482954545454546
60,276,13803,1847,"Action,Strategy",276,15650,0.8819808306709265
50,328,34031,4586,"Action,Indie,Racing,Simulation,Sports",328,38617,0.8812440117046897
0,37,234,44,Sports,37,278,0.841726618705036
40,5,806,62,"Adventure,Casual,Indie,RPG",5,868,0.9285714285714286
0,11,50,10,"Casual,Simulation",11,60,0.8333333333333334
20,21,301,21,"Adventure,Casual",21,322,0.9347826086956522
20,2,4,1,"Casual,Indie,Simulation,Strategy",2,5,0.8
0,2,130,20,"Animation & Modeling,Design & Illustration,Utilities,Video Production",2,150,0.8666666666666667
0,28,3638,99,RPG,28,3737,0.9735081616269735
0,3,194,0,"Adventure,Indie,RPG,Early Access",3,194,1.0
40,3884,30266,1412,"Indie,Simulation,Strategy,Early Access",3884,31678,0.9554264789443778
75,2,1827,203,"Action,Adventure,RPG",2,2030,0.9
30,1,522,19,"Casual,Indie,RPG,Simulation",1,541,0.9648798521256932
35,2,2483,64,"Adventure,Casual,Indie,RPG,Simulation",2,2547,0.9748723989006675
80,1,829,77,"Action,Indie",1,906,0.9150110375275938
0,1,111,11,"Adventure,Casual,Indie",1,122,0.9098360655737705
40,1,1,0,Strategy,1,1,1.0
0,3,21,12,"Action,Adventure,Free To Play",3,33,0.6363636363636364
70,1,14,2,"Adventure,Casual,Indie",1,16,0.875
85,4,907,262,"Adventure,RPG,Simulation,Strategy",4,1169,0.7758768177929855
0,2,633,238,"Action,Adventure,Free To Play,Indie",2,871,0.7267508610792193
0,66,3047,576,"RPG,Strategy",66,3623,0.8410157328181065
0,7,1060,381,Simulation,7,1441,0.7356002775850105
35,4,1492,18,"Adventure,Indie",4,1510,0.9880794701986755
60,1,17,9,"Action,Adventure,Indie,RPG,Simulation",1,26,0.6538461538461539
66,2,14,11,Adventure,2,25,0.56
75,3362,223635,18432,Action,3362,242067,0.9238557919914734
85,300,7597,1225,"Action,Adventure,Casual,Indie,Simulation,Sports,Strategy",300,8822,0.8611425980503288
0,148,306,246,"Casual,Simulation,Free To Play",148,552,0.5543478260869565
70,1,24,2,"Adventure,Casual,Indie",1,26,0.9230769230769231
50,2,57,26,"Casual,Indie,Simulation",2,83,0.6867469879518072
0,1,362,13,"Action,Adventure,Indie,Massively Multiplayer,RPG,Free To Play",1,375,0.9653333333333334
20,6,37,19,"Action,Adventure,Indie,Simulation",6,56,0.6607142857142857
0,2,229,58,"Action,Early Access",2,287,0.7979094076655052
35,1,167,36,Simulation,1,203,0.8226600985221675
20,56,7251,891,"Adventure,Casual,Indie,RPG,Simulation",56,8142,0.8905674281503316
33,37,20860,10748,"Action,Adventure,Indie,Massively Multiplayer,RPG,Simulation,Strategy",37,31608,0.6599595039230575
50,1,23,1,"Simulation,Strategy",1,24,0.9583333333333334
60,2,285,81,RPG,2,366,0.7786885245901639
60,5,1362,169,"Adventure,Indie",5,1531,0.8896146309601568
0,1,1,5,Casual,1,6,0.16666666666666666
30,1,1415,56,"Adventure,Indie,RPG,Simulation,Strategy",1,1471,0.9619306594153637
0,1,16,6,"Action,Adventure,Free To Play,Indie,Strategy",1,22,0.7272727272727273
0,21,3736,224,"Adventure,Casual,Free To Play,Simulation",21,3960,0.9434343434343434
80,2,143,121,"Casual,Indie,Simulation,Strategy",2,264,0.5416666666666666
0,63,2906,554,Strategy,63,3460,0.8398843930635839
75,4,994,99,Adventure,4,1093,0.909423604757548
0,14,30,5,"Adventure,Indie,RPG",14,35,0.8571428571428571
51,1,393,126,"Action,Casual,Indie",1,519,0.7572254335260116
35,4,242,71,Adventure,4,313,0.7731629392971247
40,5,40,12,"Casual,Indie,RPG,Simulation,Early Access",5,52,0.7692307692307693
55,5,19,11,RPG,5,30,0.6333333333333333
70,2,34,7,"Adventure,Casual,Indie,Strategy",2,41,0.8292682926829268
0,4,20,3,"Simulation,Strategy,Free To Play",4,23,0.8695652173913043
0,389,988,236,"Indie,Utilities",389,1224,0.8071895424836601
45,1,10,0,"Casual,Indie",1,10,1.0
0,2,28,49,"Free To Play,Simulation,Strategy",2,77,0.36363636363636365
0,1,212,36,"Casual,RPG",1,248,0.8548387096774194
0,4,14974,10584,"Action,Free To Play,Early Access",4,25558,0.5858830894436184
30,6,414,66,"Simulation,Strategy",6,480,0.8625
0,7,1919,237,"Action,Adventure",7,2156,0.890074211502783
30,1,3,0,"Casual,Indie,Simulation",1,3,1.0
0,1,499,43,"Action,Casual",1,542,0.9206642066420664
90,11,14278,2373,"Action,Adventure,RPG",11,16651,0.8574860368746622
30,1,8,1,Casual,1,9,0.8888888888888888
0,1,65,8,"Casual,Indie,Simulation",1,73,0.8904109589041096
0,5,104,14,"Casual,Simulation",5,118,0.8813559322033898
50,3,1026,58,"Indie,RPG,Simulation",3,1084,0.9464944649446494
50,2,20,10,"Adventure,Casual,Simulation,Strategy",2,30,0.6666666666666666
0,5,1482,317,"Adventure,Indie,Free To Play",5,1799,0.8237909949972206
0,12,1861,43,Adventure,12,1904,0.9774159663865546
0,1,18,19,"Action,Casual,Indie",1,37,0.4864864864864865
0,1,42,8,"Action,Adventure,Indie,RPG,Simulation",1,50,0.84
75,1,260,404,"Action,Adventure,Indie,Simulation",1,664,0.39156626506024095
60,2,208,15,Action,2,223,0.9327354260089686
0,1,1502,358,"Adventure,Casual,Indie,Simulation",1,1860,0.8075268817204301
90,3,124,15,"Casual,Indie",3,139,0.8920863309352518
50,76,343,29,"Simulation,Strategy",76,372,0.9220430107526881
30,1,393,11,Adventure,1,404,0.9727722772277227
0,3,261,9,"Action,Adventure,Indie",3,270,0.9666666666666667
90,1,307,133,"Indie,RPG",1,440,0.6977272727272728
0,1,143,17,"Adventure,Indie",1,160,0.89375
50,5,123,16,"Casual,Indie,Strategy",5,139,0.8848920863309353
90,31,14293,1372,"Action,Adventure,Indie",31,15665,0.9124162144909033
0,26,2107,485,"Action,RPG,Free To Play,Early Access",26,2592,0.8128858024691358
35,8,977,310,"Adventure,Indie,RPG",8,1287,0.7591297591297591
0,1,58,1,"Action,Casual,Simulation",1,59,0.9830508474576272
50,2,31,6,"Adventure,Casual,Indie,RPG",2,37,0.8378378378378378
30,1,24,3,"Adventure,Indie,Simulation",1,27,0.8888888888888888
0,1,240,2,"Adventure,Indie",1,242,0.9917355371900827
50,1,4,0,"Adventure,Casual",1,4,1.0
50,1,20,1,Indie,1,21,0.9523809523809523
0,71,623,107,"Audio Production,Utilities",71,730,0.8534246575342466
0,13,8477,969,"Casual,Sports",13,9446,0.8974168960406521
0,19,772,85,RPG,19,857,0.9008168028004667
80,8,1903,119,Action,8,2022,0.9411473788328387
0,1,38,22,"Casual,Indie,Simulation,Strategy",1,60,0.6333333333333333
67,1663,21657,4401,Action,1663,26058,0.8311075293575869
80,28,5606,1074,"Action,Adventure",28,6680,0.8392215568862276
40,22,3421,606,"Adventure,Casual,Indie,RPG,Simulation",22,4027,0.8495157685622051
60,1,20,4,"Action,Adventure,Indie",1,24,0.8333333333333334
50,76,191,74,"RPG,Simulation,Strategy",76,265,0.720754716981132
40,1,33,6,"Adventure,RPG",1,39,0.8461538461538461
80,45,14481,1569,"Action,Adventure,Indie,Simulation,Strategy",45,16050,0.9022429906542057
0,58,1518,290,RPG,58,1808,0.8396017699115044
0,1,11,1,"Indie,RPG,Simulation,Early Access",1,12,0.9166666666666666
25,2,97,27,"Action,Indie",2,124,0.782258064516129
0,1,14,7,"Action,Indie",1,21,0.6666666666666666
67,238,40563,6454,Action,238,47017,0.8627305017334156
0,14,153,60,"Casual,Indie,Simulation,Strategy,Early Access",14,213,0.7183098591549296
40,498,152312,4295,"Adventure,Indie",498,156607,0.9725746614136022
90,918,104010,7702,RPG,918,111712,0.9310548553423088
0,9,9,3,"Free To Play,Massively Multiplayer,RPG,Early Access",9,12,0.75
80,13,29,6,"Action,Indie,Early Access",13,35,0.8285714285714286
40,13,1186,44,"Indie,Simulation",13,1230,0.9642276422764228
75,26,728,318,Simulation,26,1046,0.6959847036328872
70,199,14384,1932,"Action,Adventure",199,16316,0.8815886246629075
0,1,244,15,"Action,Adventure",1,259,0.9420849420849421
0,1,935,275,"Action,Adventure,Indie",1,1210,0.7727272727272727
40,20,536,81,"Casual,Indie,Simulation,Strategy",20,617,0.8687196110210696
50,144,3684,612,"Action,Indie,RPG",144,4296,0.8575418994413407
75,24,309,78,"Indie,Simulation,Strategy",24,387,0.7984496124031008
0,1,2455,1037,"Action,Indie,RPG",1,3492,0.7030355097365406
0,3,6433,3857,"Action,Indie,RPG",3,10290,0.6251700680272109
0,2,134,38,"Sexual Content,Nudity,Violent,Gore,Adventure,Free To Play,Indie,RPG",2,172,0.7790697674418605
70,4,110,19,"Adventure,Casual",4,129,0.8527131782945736
75,3,5108,842,"Action,Indie,RPG",3,5950,0.8584873949579832
0,1,822,139,"Adventure,Free To Play,Indie,RPG",1,961,0.8553590010405827
90,2,18,19,RPG,2,37,0.4864864864864865
75,14,308,77,"Action,Casual,Indie,Simulation",14,385,0.8
82,1,407,86,"Adventure,Indie",1,493,0.8255578093306288
0,1,8,1,"Adventure,Casual,Indie,Strategy",1,9,0.8888888888888888
0,2,72,22,"Action,Casual,Indie,Simulation",2,94,0.7659574468085106
0,1,10,0,"Adventure,Casual,Strategy",1,10,1.0
0,6,13,6,"Adventure,Indie,RPG",6,19,0.6842105263157895
0,18,3352,690,"Action,Adventure",18,4042,0.8292924294903513
80,1,877,103,"Indie,RPG,Simulation",1,980,0.8948979591836734
0,4,1959,232,"Action,Casual,Indie,RPG,Early Access",4,2191,0.894112277498859
15,1,12,4,"Casual,Indie,RPG,Simulation,Strategy",1,16,0.75
80,3,945,226,"Action,Indie",3,1171,0.807002561912895
80,7,322,31,"Action,Adventure",7,353,0.9121813031161473
50,59,1698,867,"Action,Casual,RPG",59,2565,0.6619883040935672
20,3,3291,242,"Action,Indie,RPG,Early Access",3,3533,0.9315029719784885
50,3,487,47,"Casual,Indie,RPG,Simulation",3,534,0.9119850187265918
75,1,1,4,"Casual,Strategy",1,5,0.2
0,1,419,449,"Action,Adventure,Indie",1,868,0.4827188940092166
0,6,574,248,"Indie,Simulation,Sports",6,822,0.6982968369829684
70,7,446,85,"Adventure,Indie,RPG,Strategy",7,531,0.839924670433145
75,5,1451,4340,"Simulation,Strategy",5,5791,0.2505612156795027
50,1,23,3,"Action,Adventure,Casual,Indie",1,26,0.8846153846153846
60,18,1889,320,"Adventure,Indie",18,2209,0.8551380715255772
20,2,70,24,"Casual,RPG",2,94,0.7446808510638298
25,1,2,2,"Casual,Strategy",1,4,0.5
60,1,91,26,"Indie,RPG,Simulation",1,117,0.7777777777777778
70,1573,50249,10114,"Action,Adventure,RPG",1573,60363,0.8324470288090386
40,1,235,22,"Adventure,Indie,RPG,Strategy",1,257,0.914396887159533
0,2,69,22,"Adventure,Indie",2,91,0.7582417582417582
20,9,190,11,"Casual,Indie,RPG,Simulation",9,201,0.945273631840796
0,3,1173,54,"Action,Adventure,Indie,Free To Play",3,1227,0.9559902200488998
78,1,30,3,"Action,Casual,Indie",1,33,0.9090909090909091
85,1,1895,573,"Action,Indie,Strategy",1,2468,0.7678282009724473
75,4,25,24,"Action,Adventure,Casual,Indie,Simulation",4,49,0.5102040816326531
80,1,798,62,Adventure,1,860,0.9279069767441861
75,4,16,12,"Simulation,Sports",4,28,0.5714285714285714
0,114,4084,658,Action,114,4742,0.8612399831294812
50,2,208,13,"Action,Adventure,Casual,Indie,RPG",2,221,0.9411764705882353
0,1,437,47,"Action,Indie",1,484,0.9028925619834711
0,98,4354,324,"Adventure,Casual,Indie",98,4678,0.9307396323215049
80,634,143086,5135,Action,634,148221,0.9653557862920908
0,101,3743,559,"Action,Strategy",101,4302,0.8700604370060437
75,141,22413,6276,"Action,Adventure",141,28689,0.781240196591028
60,18,1414,132,"Adventure,Casual,Indie",18,1546,0.9146183699870634
24,12,1440,296,"Indie,RPG,Strategy,Early Access",12,1736,0.8294930875576036
40,56,2151,120,"Adventure,Indie",56,2271,0.9471598414795245
0,2,120,31,"Simulation,Strategy",2,151,0.7947019867549668
50,19,844,214,Strategy,19,1058,0.7977315689981096
85,1,2557,879,"Action,Casual,Indie,Strategy",1,3436,0.7441792782305006
0,2,660,256,"Action,Adventure",2,916,0.7205240174672489
70,51,4551,358,"Action,Adventure",51,4909,0.927072723568955
0,1,245,23,"Action,Indie,Free To Play",1,268,0.914179104477612
80,1,117,21,"Action,Adventure,Indie",1,138,0.8478260869565217
60,30,398,73,"RPG,Strategy",30,471,0.8450106157112527
0,1,7,0,"Action,Adventure,Casual,Indie,Racing,RPG",1,7,1.0
0,6,26,5,"Casual,Indie,Simulation,Free To Play",6,31,0.8387096774193549
90,140,8342,3358,Action,140,11700,0.712991452991453
0,3,1078,82,"Action,Indie,Simulation",3,1160,0.9293103448275862
20,2422,22671,1913,"Adventure,Casual,Indie,RPG,Simulation",2422,24584,0.9221851610803775
40,71,5667,143,"Action,Adventure,Indie",71,5810,0.9753872633390706
0,6,1205,271,"Action,Adventure,Indie,RPG",6,1476,0.8163956639566395
0,26,83,38,"Adventure,Casual,Indie,RPG,Strategy,Free To Play",26,121,0.6859504132231405
0,2,1000,68,"Free To Play,Indie",2,1068,0.9363295880149812
75,1,209,23,Simulation,1,232,0.9008620689655172
75,108,4993,337,"Casual,RPG,Simulation",108,5330,0.9367729831144466
80,1,81,3,Casual,1,84,0.9642857142857143
30,1,2310,361,"Adventure,Indie",1,2671,0.8648446274803444
90,6,1664,721,"Casual,Indie,Strategy",6,2385,0.6976939203354298
20,15,413,90,"RPG,Early Access",15,503,0.8210735586481114
50,2,14,12,"Adventure,Casual,Indie,RPG",2,26,0.5384615384615384
0,33,2052,1309,"Indie,Massively Multiplayer,RPG,Free To Play",33,3361,0.6105325795894079
94,8,841,188,"Action,Adventure,Casual,Indie",8,1029,0.8172983479105929
0,22,1297,233,"Adventure,Indie,RPG,Strategy",22,1530,0.8477124183006536
0,1,6,5,"Casual,Indie",1,11,0.5454545454545454
0,4,11,0,Casual,4,11,1.0
80,3,715,98,"Indie,Strategy",3,813,0.8794587945879458
75,10,25,3,"Action,Indie",10,28,0.8928571428571429
0,12,3322,260,"Casual,Indie,Free To Play",12,3582,0.9274148520379676
60,78,2428,144,"Adventure,Simulation,Strategy",78,2572,0.9440124416796267
40,4,611,191,"Adventure,Indie",4,802,0.7618453865336658
40,11,101,4,"Indie,RPG",11,105,0.9619047619047619
25,30,375,10,"Casual,Indie,Simulation,Strategy",30,385,0.974025974025974
50,1,40,24,Simulation,1,64,0.625
0,8,13926,1072,"Action,Adventure,Free To Play,Indie",8,14998,0.9285238031737565
60,2,144,12,"Adventure,Casual",2,156,0.9230769230769231
0,1,340,98,"Adventure,Casual,Indie",1,438,0.776255707762557
80,2,611,101,"Action,Indie,Racing,Sports",2,712,0.8581460674157303
0,48,8956,246,"Adventure,Free To Play,Indie",48,9202,0.9732666811562704
0,1,1308,118,"Action,Free To Play,Indie",1,1426,0.9172510518934082
75,559,11700,2240,Strategy,559,13940,0.8393113342898135
80,1,48,6,"Action,Indie",1,54,0.8888888888888888
75,1,45,20,"Action,Casual,Indie",1,65,0.6923076923076923
60,4,4576,1263,"Indie,Simulation,Strategy",4,5839,0.7836958383284809
0,1,191,154,"Casual,Strategy",1,345,0.553623188405797
90,26,2838,867,"Action,Adventure,Indie,RPG",26,3705,0.7659919028340081
0,1,1739,124,"Adventure,Casual,Indie",1,1863,0.9334406870638755
0,167,2350,652,"Simulation,Strategy,Free To Play",167,3002,0.7828114590273151
80,3,317,87,"Indie,Strategy",3,404,0.7846534653465347
0,4,4192,1268,"Action,Massively Multiplayer,Strategy",4,5460,0.7677655677655678
80,3,24,3,"Casual,RPG",3,27,0.8888888888888888
0,1,49,4,"Casual,Indie,Simulation",1,53,0.9245283018867925
40,3,55,13,Strategy,3,68,0.8088235294117647
75,14,3005,302,Adventure,14,3307,0.9086785606289689
0,201,4311,129,"Casual,Indie,Strategy",201,4440,0.970945945945946
55,1,13,2,"Indie,Strategy",1,15,0.8666666666666667
